106,Queenie,61.907842615682135,100,85.81188736729314
360,Lavender Belle,82.42144073607581,96.96796569063181,100.0
23,Poppy,71.61384257941954,72.37187438046087,100.0
291,Twinkle,74.07109138110056,75.73103515019966,100.0
278,Ginger Belle,69.48768738352175,100,76.94190767875007
12,Matilda,62.013478560427316,88.25049450749692,82.42398093268879
310,Nova Belle,63.77713704014871,96.99879805659032,73.69677834658361
226,Gypsy,65.73178852570273,100,86.24318177382722
141,Zelda Mae,68.48062383685775,72.85533368859087,87.25394864866774
100,Kitty,63.60092124175002,60.495596055536296,97.79374802628925
284,Maple,73.51734198188942,100,93.49596965419619
274,Cocoa,60.449710171314194,67.892767124081,84.72801685475343
13,Penelope,63.13134717163565,55.48996426972592,100.0
404,Daisy Mae,65.33228866855077,97.8826891985933,80.82726400095856
14,Fiona,61.010091398405656,91.30366124869836,62.433280941281716
267,Violet Belle,63.67667434138443,99.41577235105646,83.52461069033635
331,Ivy Belle,61.25982531013637,59.104823114453225,87.07919241392312
250,Ember,59.34555885937693,72.23522903802414,73.96190964377153
308,Lily May,69.35650137362852,99.82264792369918,100.0
110,Una,60.525123388852016,56.568045697474446,91.95578198280276
114,Yvette,68.13884863534994,70.82466255245454,100.0
124,Ingrid,64.33041139792361,39.302676384275934,100.0
306,Juno Belle,65.25176274221643,80.13808804228572,100.0
196,Cassiopeia,59.341903294894806,66.04057833277871,75.49006273806116
64,Flora,72.1069038218436,92.58800304022814,100.0
74,Willa,59.67024344671792,80.6334430511177,52.45731274570316
362,Nora Belle,60.690740185359175,93.6605464867896,40.498148130339096
363,Olivia,58.2145429989161,44.950842213166716,87.82839956076917
383,Ivy May,60.49735150139551,82.65235153088295,74.00557285283818
152,Kiera,61.12695307632659,100,35.937992469871375
44,Georgia,61.37495470678319,73.4216701623208,100.0
121,Frances,59.925241221478196,89.44210461679205,44.3811902292643
70,Ida,61.02845550095264,61.75396558456783,66.91992448956634
39,Phoebe,69.33073491954518,62.656713841276456,93.48674699317641
182,Olympia,58.93690849056785,91.20027640284049,45.04129195627968
129,Natalie,60.203889416838386,73.33409948194533,86.25910683365714
139,Xiomara,60.007573655055225,22.951860676691858,100.0
304,Hope,60.614814277434135,86.20961442958854,38.6102430672202
199,Fiona Mae,58.7706883538285,98.34245022232697,55.02620663829805
17,Petal,63.55112246098709,49.25306421112946,100.0
210,Quintessa,60.34077968993275,62.609425340030384,70.05771480782352
325,Cinnamon Belle,57.58813598579752,72.62976385825652,42.662839940714186
204,Kira,56.871729239221374,71.75715075512227,47.03755901577599
232,Meadow,59.19036618899121,69.91950800410032,80.33564097704574
289,Rainbow,62.15356101107321,98.00046450160562,63.07053977352753
47,Marigold,58.68134393583075,44.57007795685482,67.40833981388917
138,Waverly,58.19172394221316,85.5107083757366,34.56253840356732
55,Opal,59.601799690403496,86.37910083585527,68.90968519657295
185,Rhiannon,59.681905795194595,76.69607021366089,67.23599450376925
93,Sally Mae,59.29807821679712,47.63243134731424,59.02006784161211
111,Veronica,59.25536514611859,100,49.66613801050426
161,Tallulah,62.322621355666556,69.2476449197595,94.24673690282782
200,Galadriel,58.43985427131539,24.034999729245435,77.08276367147224
392,Rosalie May,59.60952745338922,49.040765939142254,100.0
105,Patsy,61.08244905657787,89.95262178319703,62.523800388958875
95,Gladys,59.246066969527476,43.17629433001993,51.15944957964427
88,Tabitha,59.44745360987794,42.37449899318709,100.0
41,Maisie,64.66366211121856,69.38231663864109,74.70516656324033
340,Ruby Belle,60.91057350628237,33.99813737038189,54.72755380525175
395,Ursula Belle,59.011486850406,65.93980604308082,71.41447896866025
253,Harmony Mae,59.5063265405467,99.19488538386183,48.715729223308855
244,Yara Belle,60.30014743473662,63.34798587970067,21.309581602815385
241,Violet Mae,61.20888308766572,87.54244161415068,83.19078492969925
386,Lavender May,58.86755278665485,43.30063903890989,100.0
16,Freckles,60.23750299848138,44.773864818912344,35.369430223693115
209,Pandora,59.00412496926424,82.9801344286067,59.45635231930545
364,Paisley,59.788718098526026,100,33.806393195396375
69,Cora,59.710321810500346,67.96330023557148,5.721675567880197
167,Zinnia,56.9459134852028,53.267934951892016,81.32026840070057
314,Rose,59.20395582329952,88.75703427250482,40.47138124964739
275,Daisy May,60.58827333159525,29.552748820276566,36.64221923821166
59,Eleanor,61.41807051108223,90.30766937986537,83.88839997417709
231,Luna Belle,60.4457104778894,54.228976506852405,3.8812457744695905
369,Uma Belle,61.636426250821074,95.24555529497499,72.5910935693526
214,Ursa,59.74048603501281,42.78952892826973,9.93529163521034
374,Zara Belle,60.21147607340464,66.3458563978044,78.53555805338056
297,Angel,63.071871893773675,29.64488866895239,7.771587973016459
38,Beatrice,60.87312061629111,67.55191047854615,65.50010887472308
299,Coco Belle,60.57491964540749,23.188734778327884,0.0
346,Xena Belle,60.315557664065786,69.74985691468194,91.85173592469657
165,Xena,62.576402322122284,9.819969436362982,7.41370768225957
305,Ivy Belle,58.96340490804706,46.53826778125044,84.29091128174394
337,Ocean,61.07073050531433,8.605335323619421,32.075803377257884
166,Yara,59.243082074671,47.68159195768629,81.61806503634088
10,Molly,61.1199668286547,13.940756278598483,8.581105505706333
357,Isabelle,62.36702265792594,88.35440287000179,67.62296658551571
248,Cinnamon,64.26795643443045,50.00957784657736,0.0
256,Kaleidoscope,50.98067247813819,82.48996237398525,59.20861935349502
419,Sienna,62.59076605777064,23.74459785733641,0.0
359,Kara,60.18129416720348,36.558473831685696,100.0
288,Quinn Belle,59.553900793989364,37.45793537664828,3.147774877120497
